path	sha256	area	change	status	reviewed_ranges	basis
canonical/LCL_Core_0.1.0/03_TYPES_AND_VALUES/08_BUILT_IN_FORMATS_ENCODINGS_AND_UNITS.txt	e407cb6a9d6ff456c349ba36f542b03e2a1d5ab8447a13b64d357cf91d5f8b84	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/03_TYPES_AND_VALUES/09_MISSING_UNKNOWN_NULL_AND_OPTIONALITY.txt	e910011a16e8fad2360a02f2b50e57e21ec4ad65200a79800a05101556f38b80	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/03_TYPES_AND_VALUES/10_COLLECTION_OBJECT_ENUM_AND_SCHEMA_FORMS.txt	9ead9395d39427141741a5f3a90721639546b02fb6531c83813be790e3ede69d	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/04_GRAMMAR/01_DOCUMENT_FORM_AND_TOP_LEVEL_ORDER.txt	7b47be57ad64eb7b2885dc0e2ee5ac0ba96a55a70005f7ad008f407acfef3514	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/04_GRAMMAR/02_DECLARATIONS_BLOCKS_FIELDS_AND_NESTING.txt	fc4bd6f418e298b852a835ca09adb7b55cf9183e09f843597852574567572afe	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/04_GRAMMAR/03_EXPRESSIONS_REFERENCES_PROPERTIES_AND_CALLS.txt	059dfd6ef308e4267830c22fe4fa65e1adfb3ff0c2e0e0d7c36116fd23e7e449	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/04_GRAMMAR/04_CONDITIONS_BRANCHES_AND_BOUNDED_ITERATION.txt	e3ee503febbf5147eee6b9014d8a420fd2f4b575d0a16e0e5bd6cead0b3e1d44	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/04_GRAMMAR/05_IMPORT_EXTENSION_AND_REFERENCE_FORM.txt	91810edf2a800f47a594a80f8976427100910b61d1239827d9de3e7d438ba61d	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/04_GRAMMAR/06_TASK_ACTION_PHASE_SEQUENCE_AND_STEP_FORM.txt	d91650df498043f932557e15eef919f887a537a92176a2734ccb0c42b71516a7	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/04_GRAMMAR/07_RULE_CHECK_OUTPUT_AND_COMPLETION_FORM.txt	817c0aacc469687a2d92022a95166c226a9e78da9cb8b8d8159dfc1caedc8932	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/04_GRAMMAR/08_CORE_BLOCK_SCHEMAS_A.txt	393df29d3d493a84fa5704f4bf1d284cb6f7ae10fffe4069fefc54db17ae495b	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/04_GRAMMAR/09_CORE_BLOCK_SCHEMAS_B.txt	75c748f85b0fa4543cab13d9e6984b3d5ee27233e83411f3b36a8a2b01f87e7d	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/04_GRAMMAR/10_COMPLETE_EBNF.ebnf	2f6ecc07d4b404cf0a353382d3a9dae5888fe69b65c116fee67bc7a9ec4b0239	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/04_GRAMMAR/11_GRAMMAR_SEMANTIC_CONSTRAINTS.txt	cd3e7ca7461c847aac678b5a585ec91d14a3c7cb2ceaa8121790ef7406e3011a	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/04_GRAMMAR/12_VALUE_ITEM_PROPERTY_SCHEMA_AND_OBJECT_BLOCKS.txt	571408955f61613bec0b5737061ec830334617c61d217344e15878a9858966f0	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/04_GRAMMAR/13_EXACT_FIELD_SIGNATURES.txt	5af8ec7967bdb371f81f24d83f493ee75406a741b7880a422c5421558998ab36	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/05_SEMANTICS/01_DECLARATION_RESOLUTION_REACHABILITY_AND_EXECUTION_GRAPH.txt	a4964107cf6edb120033c94fc32cd4f7a1f6abcb141348e15149adfb7a53da80	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/05_SEMANTICS/02_SCOPE_TARGET_WORKSPACE_AND_SOURCE.txt	400eda2f15675b8959a3db1408d0fcac508294525f999b69a8ef922a47214705	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/05_SEMANTICS/03_REQUIRE_ALLOW_FORBID_PREFER_PRESERVE_AND_ACTION_AUTHORIZATION.txt	8565e9fe23e04c479fe142e82b98bd01a0da11e681c10b17d96fb0fd5cb71b7b	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/05_SEMANTICS/04_AUTHORITY_PRIORITY_OVERRIDE_AND_CONFLICT_RESOLUTION.txt	0845d3e0c0d0786ef6dcaedbff97db2144a76adbdafb99f4b17423115707c897	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/05_SEMANTICS/05_INPUT_DATA_OUTPUT_RESULT_AND_FORMAT.txt	52f4e06f0440ea8f88bf5b9228e7ec80bd46f0a267e5377d1372387e6b5e62b3	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/05_SEMANTICS/06_MISSING_UNKNOWN_NULL_DEFAULT_ASSUME_AND_HANDLER_RESOLUTION.txt	3e763496a45840c913ee96d1916d9bbd97393210aa3cca8e3d6438d0a5433cda	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/05_SEMANTICS/07_CONTEXT_MEMORY_AND_STATE.txt	2cef224a7345bdcf454582c8e5f8685c863af4f0d1196799b2b5fd6f69fb8557	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/05_SEMANTICS/08_PHASE_SEQUENCE_STEP_BRANCH_LOOP_RETRY_AND_CONCURRENCY.txt	b252078fee1ace097d4de1a14febc6febaf24087fb42b75ef928cdaddc6de167	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/05_SEMANTICS/09_VALIDATION_EXECUTION_FAILURE_AND_TERMINATION.txt	e897d0556b78ce73e7178d21ba4975ad0495da815b8a91964e970ffd7d2ee792	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/05_SEMANTICS/10_VERIFY_TEST_EVIDENCE_SUCCESS_FAILURE_AND_STATUS.txt	96f1924217635f91a178856881d82e3a4dcc085bc37a1f0bc23d4d4a5ccb121b	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/05_SEMANTICS/11_DETERMINISM_EQUIVALENCE_AND_INTERPRETER_VARIATION.txt	fcac13a790d4d84d19a9faf73884cad0763e72a2255ede81f1da74d1aac62204	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/05_SEMANTICS/12_OPERATOR_FUNCTION_AND_SPECIAL_VALUE_SEMANTICS.txt	838539bb8a04db086a1ca5f553560156e11b928de6834ee892c6e6ebd340e7db	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/06_STANDARD_LIBRARY/01_READ_ONLY_AND_ANALYTICAL_OPERATIONS.txt	8d0a0be5c7264a075c479031d373955332ccff093a7c87d1b1a35e6634dbf0b7	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/06_STANDARD_LIBRARY/02_MUTATING_AND_EXTERNAL_OPERATIONS.txt	89adcc88a127314e8c924588eac57c1f97a7eb12cffe120aa0109113370bb09c	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/06_STANDARD_LIBRARY/03_CONTROL_OPERATIONS.txt	9bff00d1aa38aca1d8a8d679bc672b810af1b8359505f996f8f28254cc6caf69	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/06_STANDARD_LIBRARY/04_BUILT_IN_FUNCTIONS.txt	08c85074fb13e448649f9e5a38203259eb442dd4e9a0684fffdc7219440eab1f	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/06_STANDARD_LIBRARY/05_CORE_STATUS_IDENTIFIERS.txt	27bb5d4c88e6d147e607bdd18866fbcc6829617c21f27a5b1ab0a31b650d6813	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/06_STANDARD_LIBRARY/06_CORE_ERROR_IDENTIFIERS_PART_1.txt	02d503c769e6e4dca2dc58d6b75478a59f91af804ecd4f15d2b7b66533eccc12	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/06_STANDARD_LIBRARY/07_CORE_ERROR_IDENTIFIERS_PART_2.txt	f607eebd8c0e7aa8cbb44d91b13ba3ad6a9ef45e15fc58c9e64925227e641ac7	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/06_STANDARD_LIBRARY/08_BUILT_IN_IDENTIFIER_GROUPS.txt	33795fd80279e35229014484fbe353eee7f6777e02075356d575b18b57e771b5	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/06_STANDARD_LIBRARY/09_BUILT_IN_RESOLUTION_RULES.txt	834a6df6801a14210f3cfaf2d86f4af7a12946a12c18ee01af5fde9f085af492	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/06_STANDARD_LIBRARY/10_CORE_OPERATION_PARAMETER_RULES.txt	e94a899f37b237aee18f5390315180b04dda3cc6ff1b37e5e69f4c8bbca9100a	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/07_VERSIONING_AND_EXTENSIONS/01_LANGUAGE_AND_SPECIFICATION_VERSIONING.txt	098bae801af12cde4f3f10467415849b5f6371339d7a3c5e55def8d14a9d3e9b	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/07_VERSIONING_AND_EXTENSIONS/02_IMPORT_VERSION_CHECKSUM_AND_NAMESPACE.txt	cc6dec088080e5d89cd58336bd1dd83c54217f39a36d18db45877b66851cec1a	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/07_VERSIONING_AND_EXTENSIONS/03_EXTENSION_CONTRACT.txt	61ab4558a18b6c2460abf34a355d97f1d18d05a237ac93a843bcfc5e19b38b46	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/07_VERSIONING_AND_EXTENSIONS/04_CONFORMANCE_LEVELS.txt	caeadfb54d1f26784aecdd426ee51adee2c4c5e7ac8f85e8cec3e49c1e7ea73d	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/07_VERSIONING_AND_EXTENSIONS/05_FORWARD_COMPATIBILITY_AND_UNKNOWN_FEATURES.txt	80213f25eba2f891c1ac6a7a73b27200002008de33490465815036036b3c4854	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/07_VERSIONING_AND_EXTENSIONS/06_NORMATIVE_SOURCE_PRECEDENCE.txt	5ded3337c10a0446c20768c4a233a53f9f7f67095f1c42858308fd7baae5af5c	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/01_WRONG_KEYWORD_CASE.invalid.lcl	9f4bd04435f398e315ac9e00b4660ffc0fe0c9697f2d75f34f40c93fa8a736f5	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/01_WRONG_KEYWORD_CASE.invalid.lcl.expected.txt	48da94d08a261eb8bd7b366158ce30942c1f4bf8a4bc84a2dc9cdadde62aee03	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/02_TAB_INDENTATION.invalid.lcl	2eae884823243f6530c6edcbcd4f25a53136fbc152f046aa8a70e80d1cc0d050	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/02_TAB_INDENTATION.invalid.lcl.expected.txt	1b72812c2596815a22894d4da13f16456faac14117ca196a798b64f3dafd8649	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/03_BARE_EQUALS.invalid.lcl	25e81efc99e15efbf9a51d8f2f8f0e18a2c76b9b7b4e1ef80428a18650109323	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/03_BARE_EQUALS.invalid.lcl.expected.txt	d1c146089a9cc71189e6f7036d273250b62ed0050cc2db7886035b94976df558	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/04_UNKNOWN_MODAL.invalid.lcl	d4df90408e747dca620528e7aeef29e070fa05ecd2d998b72a68a7f7e4ce842a	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/04_UNKNOWN_MODAL.invalid.lcl.expected.txt	ac8573ea75e04759cceb3eb4739f5505aa05f37347002fe1fd4776f2233988ea	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/05_DUPLICATE_ID.invalid.lcl	82c2d4d2151fa3886a9d90bd449eb7c5d1d4f37ec72c769381f853ddda1876c8	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/05_DUPLICATE_ID.invalid.lcl.expected.txt	046ffe582ea10ccbc536bbfa136d75e4eb6c968469ef4e1a4befbb2f8dd1fb2f	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/06_UNRESOLVED_REFERENCE.invalid.lcl	7c8615b1abab9f3a3ae5e49c6d0b81a57ad693517128b0ef46b0928b280c1439	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/06_UNRESOLVED_REFERENCE.invalid.lcl.expected.txt	b1366c605cf9cfb9df0d0d837657128cd3caac0b817c45ffa647029d12d8517f	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/07_TYPE_MISMATCH.invalid.lcl	5dace4b918afed1f5339e46f734caba2db7aae596bf23e06e921e94a499d5a40	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/07_TYPE_MISMATCH.invalid.lcl.expected.txt	80b68c630da4d84a823f2d4abe10e147a90e885ddecb76e6769465519a803bff	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/08_HARD_CONFLICT.invalid.lcl	4f7f50d0d139e2d68a9319aeafb8f7dbfb10369c20cdc029907bbe8a80485d9b	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/08_HARD_CONFLICT.invalid.lcl.expected.txt	802637c20d3484bd1de1f431c29324533a885775fb2adf74779ed0eb6edb7f1b	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/09_UNBOUNDED_WHILE.invalid.lcl	ee3bdb607d25896bfe7bce7968a15bc550142323941a66de08dc36a68e711600	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/09_UNBOUNDED_WHILE.invalid.lcl.expected.txt	ac8573ea75e04759cceb3eb4739f5505aa05f37347002fe1fd4776f2233988ea	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/10_CONTEXT_WITHOUT_SCOPE.invalid.lcl	96ec4f463aa52c3d780d20f2824b205f6457e5d5461e2d7c1ce479529b08f7f5	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/10_CONTEXT_WITHOUT_SCOPE.invalid.lcl.expected.txt	ea6298878411745d0d0712c85d9845866ad5e4111431a3462d869a960aa3df97	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/11_DUPLICATE_FIELD.invalid.lcl	c6739c6e62bc0ee54bd55fd64ff2960056582d2b3f6bd5aa95fb853915b71db1	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/11_DUPLICATE_FIELD.invalid.lcl.expected.txt	53c75b217f9a266d3305483450f257162d8d710de0b385567b42be4d05fe6a58	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/12_FLOATING_VERSION.invalid.lcl	fa6365129d6ceb158aed4f0c36dffd7429cdd360ec56b07f1f05d319e7dc3d49	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/12_FLOATING_VERSION.invalid.lcl.expected.txt	3e6132775b1f9525b599ed60799951921104c1df9a2c569079bdc9f8b8229e4f	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/13_PERCENT_SYMBOL.invalid.lcl	e82501c2508be4b23399c0f73afd210abbd1e33d6e1e0e7bf0435ccb2fad1ebf	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/13_PERCENT_SYMBOL.invalid.lcl.expected.txt	d1c146089a9cc71189e6f7036d273250b62ed0050cc2db7886035b94976df558	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/14_SINGLE_QUOTED_STRING.invalid.lcl	f180d6e85bcb8ab66822ccd7bf3109924fa5eb4489fb8213bcc115b6738fe17d	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/14_SINGLE_QUOTED_STRING.invalid.lcl.expected.txt	d1c146089a9cc71189e6f7036d273250b62ed0050cc2db7886035b94976df558	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/15_MISSING_TASK_STRUCTURE.invalid.lcl	ab2be39a6975376d4759d095d23ce271ac2617abfc2815a33f159fa8dc4d7086	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/15_MISSING_TASK_STRUCTURE.invalid.lcl.expected.txt	58f7697e48bf979f2bd7228f01f63df028d1582b7a7fbf7a8451a64bbde4c710	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/16_ITEM_COLLECTION.invalid.lcl	2989060fed8ec0e2604826046db7024b07fdcdd9661cda48622985232f9fdd2b	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/16_ITEM_COLLECTION.invalid.lcl.expected.txt	3996c7388d501dff956207d27a1d7fdf7e75becfb961728c742c606850351c46	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/17_REGEX_FLAGS.invalid.lcl	7f3550736c6792a5fc0e94a6cc2c33b719dd4c2d418cd4cff2e3cc737cb52dc2	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/17_REGEX_FLAGS.invalid.lcl.expected.txt	74b07ca829b5fc838d06bab4367672bdd7c61ad1641aef3cb83e74ffbe8d869b	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/18_NON_TERMINATING_DIVISION.invalid.lcl	71e1f5f005cabc500e4facbb89ed206aa3e3fb1b5cf5fe74c00b614e4314cb16	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/18_NON_TERMINATING_DIVISION.invalid.lcl.expected.txt	b645554804cdb472150621e0cdd7a38127fa5e0272964c59a3d0a1c04ff6f36c	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/19_DIVISION_BY_ZERO.invalid.lcl	602f0c8ea58f2d8da68164182d9b84b7b175ba876863658eae36edc08b111592	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/19_DIVISION_BY_ZERO.invalid.lcl.expected.txt	9e5a48b4c926d1159ba0153740ebbcc52a86b2d4cd5c9706ba1a305d8a693ae7	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/20_UNORDERED_SET_DIRECT_ITERATION.invalid.lcl	584b7132859896748958647f11e6777459512469e92b50cbd3044d27bfb93949	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/20_UNORDERED_SET_DIRECT_ITERATION.invalid.lcl.expected.txt	29729b07d895640e6ea5e084368831c5822993f24b327dde60875dc5bd7eef68	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/21_SORT_STABLE_PARAMETER.invalid.lcl	dd2fa6d9953c6a6b9e79032ff684dda6d214fdfa2fd321e426fe61e5ee43646c	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/INVALID/21_SORT_STABLE_PARAMETER.invalid.lcl.expected.txt	291763b7449d220675ea8b28920fd43c711dd0d4266cec1696e25aacf289b07e	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/VALID/01_MINIMAL_TASK.lcl	e0c97a2b2a0adc2530436a85b24a671506d857ad686f3a78d813bddf5e299b90	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/VALID/02_IMPORT_LIBRARY.lcl	5f2d709efc7e56311de5ff608b12271bae1731af2c8aef089355498bd95f73f1	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/VALID/03_IMPORTING_TASK.lcl	b7a7b23f53d20ea80d1b800574757419372153548b2761572abba8aac47d9579	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/VALID/04_AUTOMATED_CODING_TASK.lcl	c73bae5e63169719fb98f5d0ae107a5f2a7e16899dbf3ba29be1ce5a2407d921	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/VALID/05_CONDITION_AND_ITERATION.lcl	c97ccd174487eea1367a642dd89ba89de40fdf91563fdcea6ea2f901285a7378	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/VALID/06_EXPLICIT_CONTEXT_MEMORY_AND_STATE.lcl	7982f606bc771d8cc56e187791f07bbb43cdf2c7515488d615b8a566a429258a	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/VALID/07_DOMAIN_EXTENSION_OPERATION.lcl	687dad6e10c7cfd9e38dc6101abc277ca78a43e2535c4d11e6928353e50a96c7	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/VALID/08_AUTHORITY_OVERRIDE_HANDLER_AND_RETRY.lcl	490d023c1a310532ead2fc5bd5f81cbb574bb0e7196ee01a7f7ae2a6091548c2	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/VALID/09_EXPLICIT_ASSUMPTION_AND_EVIDENCE.lcl	756d7e9ff9dee5c41848921d78ac2e822da5cc969109181659b5e15a5a8e57f9	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/VALID/10_ACCEPTED_CORE_PROFILES.lcl	a45dc5c6fa08894faab86621ef03ea1b41cc782bfe4ac79b43c11d778b89ecde	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/VALID/11_EXACT_DIVISION_AND_ROUNDING.lcl	e05f02de7f575c6458ffb22d1b48c45b1563d4a6e536d393845e1edd94b532b1	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/VALID/12_SET_SORTING.lcl	cb83518d64624c1c062c5a078c8ffe1d2c853740708c4afe0bf22bded7476e78	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/08_EXAMPLES/VALID/13_TYPES_AND_REFERENCE_VALUES.lcl	95e4b88747dd99212ba7e51d96e60f9ddc0349eaa8c3018a425d708a7589fbca	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
