path	git_blob_sha	size	file_class	review_method	review_status	finding_reference
canonical/LCL_Core_0.2.0/09_CONFORMANCE/LOCALIZATION_FIXTURES/sources/strings_in_other_languages_explicit.lcl	b50d4f20d1070f12fc1453df0f0afacc0bcad439	244	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/LOCALIZATION_FIXTURES/sources/unavailable_explicit_locale.lcl	9101b91d9099a26508b6c2d00ce923f07e3f6ca9	228	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/LOCALIZATION_FIXTURES/sources/unavailable_resolver.lcl	be272777fa8ab397a7c52adb8b9ac85e916d4966	214	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/LOCALIZATION_FIXTURES/sources/unknown_word_under_profile.lcl	d92033d6eca0844db8b8aa423f2a35de8854d89e	235	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/SOURCE_FIXTURES/expected_results.json	fe892c48c044fab2cd724df71f79982a56697293	786	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match; json parse ok
canonical/LCL_Core_0.2.0/09_CONFORMANCE/SOURCE_FIXTURES/invalid_bom.lcl	ebe2e2f0f95e94c0fa24f184be1b0622a643c5b2	139	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/SOURCE_FIXTURES/invalid_control.lcl	d791a279a26c10aaeec5324b2199a71ff0a74899	137	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/SOURCE_FIXTURES/invalid_crlf.lcl	4634872c792eaf971dc93b69d07f5b8c03eda870	144	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/SOURCE_FIXTURES/invalid_hash.lcl	ad2fe5fcf839b5ae23f7abe23f30af2e25254ff2	146	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/SOURCE_FIXTURES/invalid_indent_jump.lcl	a44a6dd46f2bc2bdf79c3f56ce90bc308aa5ffa4	140	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/SOURCE_FIXTURES/invalid_indent_width.lcl	57a2291e67ec594ef62e4c045fa605ce9595d82b	134	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/SOURCE_FIXTURES/invalid_no_final_lf.lcl	5b6c8c1d569c806c3b9220997cd41b23fdc1f533	135	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/SOURCE_FIXTURES/invalid_semicolon.lcl	9d0066cfa536ed915530065f5768b98e5cc18fef	137	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/SOURCE_FIXTURES/invalid_single_quote.lcl	a37ce379d04f1d4b48f81e421614c009b3ee1065	136	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/SOURCE_FIXTURES/invalid_tab.lcl	d23b0cab4a2bc072ad33fb5451d2ca960f7a95dd	133	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/SOURCE_FIXTURES/invalid_trailing_space.lcl	6750665cf0f6aae7e113df1c6cea15689ca874a6	137	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/SOURCE_FIXTURES/invalid_typographic_quote.lcl	3f0e4c60c13ddc4c1395a7d69047b8fc1f59ce3f	140	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/SOURCE_FIXTURES/invalid_unclosed_string.lcl	50677b7860524552d6376fe57df95262a2476ce6	135	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/SOURCE_FIXTURES/valid_minimum.lcl	1243247ca77a0adbd29dca66452b40b6f080354a	145	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/SOURCE_FIXTURES/valid_unicode_string.lcl	dd0537969783c1acca726248d2d7714d0b5ae1d5	152	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/TOOLS/generate_integrity.py	74a5de1d9bc8a212bd99ca3e78f1e7574df7e34c	8305	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/TOOLS/validate_ebnf.py	74096365eb174cfc71b4d35338a9a210328bb969	10147	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/TOOLS/validate_language_contracts.py	692b58789b80c59670b034f0e46ae327694790d3	18803	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/TOOLS/validate_localization.py	efbd86082f4869442280674b66b9dd7cf720fef4	35679	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/TOOLS/validate_release.py	a26e226aade26f6bd0f2d2120e6347fc6804aa61	383992	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/09_CONFORMANCE/TOOLS/validate_source_fixtures.py	874022775c2123d52f3d617b430c58f4be53d418	7388	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/10_REGISTRIES/ambiguous_replacements_v0.2.0.json	af9d6193a56ae6f9f6e932ba93e98c05d37b69c0	1152	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match; json parse ok
canonical/LCL_Core_0.2.0/10_REGISTRIES/block_schemas_v0.2.0.json	c45ab2d48568878748844ae7b1074132cafc9bd7	27113	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match; json parse ok
canonical/LCL_Core_0.2.0/10_REGISTRIES/built_in_groups_and_results_v0.2.0.json	12e5297c9f7043b7afed55580aa3dc08ad46f552	27648	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match; json parse ok
canonical/LCL_Core_0.2.0/10_REGISTRIES/field_signatures_v0.2.0.json	5a4c02bd11b75f56fc7ed65951dd61e0b8c633e2	95843	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match; json parse ok
canonical/LCL_Core_0.2.0/10_REGISTRIES/formats_encodings_units_v0.2.0.json	eed2f7ecff91664b8f468f428ee6eb60a8dec8a9	3498	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match; json parse ok
canonical/LCL_Core_0.2.0/10_REGISTRIES/keywords_v0.2.0.json	038ae1d77e741e73386d35d996254994347fc2a4	34009	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match; json parse ok
canonical/LCL_Core_0.2.0/10_REGISTRIES/locale_profile_schema_v0.2.0.json	79678fc71d099b509bdf05bf08c5e3d3cb3732dd	12988	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match; json parse ok
canonical/LCL_Core_0.2.0/10_REGISTRIES/localization_surface_v0.2.0.json	c9313cc1e62f1985c3daa56ba9d4034d27eaa972	41704	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match; json parse ok
canonical/LCL_Core_0.2.0/10_REGISTRIES/operations_v0.2.0.json	e03f659a633ba596484365e4c3a95fa9def8b939	119015	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match; json parse ok
canonical/LCL_Core_0.2.0/10_REGISTRIES/operators_and_functions_v0.2.0.json	8e1a0d255d3b9d9bf76231433dd0d6568fce0daa	30359	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match; json parse ok
canonical/LCL_Core_0.2.0/10_REGISTRIES/semantic_meta_types_v0.2.0.json	d2878358b6103b7e22bff246c76eb02916dab025	1416	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match; json parse ok
canonical/LCL_Core_0.2.0/10_REGISTRIES/statuses_and_errors_v0.2.0.json	6d58f9be3d23a8b54793081a5c18a4ff849dab88	66664	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match; json parse ok
canonical/LCL_Core_0.2.0/10_REGISTRIES/symbols_v0.2.0.json	b2e9cfde8b77df50d085cc454b0d5d662fe98684	3105	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match; json parse ok
canonical/LCL_Core_0.2.0/10_REGISTRIES/types_v0.2.0.json	d231614c01bc10c52e43ad9d39492dea59aeaf24	22663	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match; json parse ok
canonical/LCL_Core_0.2.0/11_RESEARCH_BASIS/01_DOCUMENTATION_BASIS.txt	13f8a5d1f825c927c8170972a2a40889f725b15f	564	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/11_RESEARCH_BASIS/02_FROZEN_DESIGN_DECISIONS.txt	5a880bb942c4a7c157cce66fd54b3c9a2f4440ed	1072	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/11_RESEARCH_BASIS/03_INTENTIONALLY_EXCLUDED_FROM_CORE.txt	5dd35b784c8f49c1c2796db1db6f8ea314c540ec	578	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/11_RESEARCH_BASIS/04_RELATION_TO_EXISTING_LANGUAGES.txt	e624d864b1108b3c23c847838d56c245f5f20112	598	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/CHANGELOG.txt	0a50b41b6c33aa984e3b3363e393168176b8737b	11952	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match; changed in PRETEST-03 (F11); diff reviewed
canonical/LCL_Core_0.2.0/INDEX.txt	eda8bbaf2e13895d803521d6ba85b78b2ec6320a	10131	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/MANIFEST.json	386ed67ef1b4118754d753aa808b7af7a7faef6c	42172	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match; json parse ok; changed in PRETEST-03 (F11); diff reviewed
canonical/LCL_Core_0.2.0/README.txt	3a9f3c13f28654b2af7e2dbb7cfa342ca8d76885	4160	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
canonical/LCL_Core_0.2.0/SHA256SUMS.txt	35b4198cd8a82d1b95169156b6630b07dfd71187	26168	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	checksum list itself (verified by sha256sum -c gate); changed in PRETEST-03 (F11); diff reviewed
canonical/LCL_Core_0.2.0/VALIDATION_REPORT.txt	eb9339130f9567ad76afb7ead3be00dc4c17c07b	3634	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match; changed in PRETEST-03 (F11); diff reviewed
canonical/LCL_Core_0.2.0/VERSION.txt	c488e7d35c7b5d16ffcf28d66564f9f1c57cdce3	892	canonical-package-0.2.0	canonical package manifest/hash + normative contract review	reviewed-pass	SHA256SUMS match
impl/.gitignore	2f7896d1d1365eafb0da03d9fe456fac81408487	8	text-asset	source/content review	reviewed-pass	
impl/Cargo.lock	115e8b25ee617e755a0f697c3ec9c4fceb1c6745	3176	structured-config	structured JSON/TOML/XML parse + semantic review	reviewed-pass	toml parse ok
impl/Cargo.toml	3b309529a2eeb1d1008c48544c22555e13d3bc13	5347	structured-config	structured JSON/TOML/XML parse + semantic review	reviewed-pass	toml parse ok
impl/README.md	099d041eef50ec42b57e5d917744e2de02d59083	74938	documentation	source/content review	reviewed-pass	
impl/crates/lcl-capabilities/Cargo.toml	5d45bd313b10ad2fc5fc45cca8cf73888796f42e	471	structured-config	structured JSON/TOML/XML parse + semantic review	reviewed-pass	toml parse ok
impl/crates/lcl-capabilities/src/address.rs	2b81c4ee2e10f3b6d0ab02a6e64425e44eecbdb9	14582	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-capabilities/src/bounds.rs	e30e93e2b0a0ab4d5c578987bd3377e9b6ab7e50	5573	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-capabilities/src/fs.rs	6bcea255de8a356e7fbf10b3b9f1c98249495455	24082	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-capabilities/src/grant.rs	1987887c4eaa4c3553052a5034c419667ae52103	11861	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-capabilities/src/lib.rs	14097f98d83b57962aac06f5d38377eb588cfa2c	2381	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-capabilities/src/net.rs	2d94b2516fea200f9ce47ed1a12c656f7fb12f1a	21242	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-capabilities/src/process.rs	17d82921d6272ee2486633e069d840fb289f976b	14071	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-capabilities/src/process/linux.rs	0630c1d0cc5c7c217ace81aa9bfe4c04e8c587f8	16503	rust-source	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-finding	scan: std::fs::read present (see P5 bounded-read sweep); scan hits: unsafe,unbounded_read; B5 product half: `vanished` accepts ENOENT or ESRCH during the group scan; /proc stat reads and libc process-group calls are pre-existing
impl/crates/lcl-capabilities/src/profile.rs	44cb5a60eb691e9eca17b30d3b4b1079ebecd180	27644	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-capabilities/tests/address_classes.rs	f03e67585b5dd09fcd51c90ed3f8963224233569	6038	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-capabilities/tests/common/mod.rs	0ce1eb67cd188f47a33b535c33c1cdac0f7a0b97	590	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-capabilities/tests/grants.rs	d249c16f04d83de892cc7eed9a5e4202603da478	7656	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-capabilities/tests/profiles.rs	e610a7f0c6ae1818b1ac5dad1671422042967aee	13067	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-capabilities/tests/real_filesystem.rs	1010fbf050eee2035db1a4cfc23171c2e4dae5d8	22744	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-capabilities/tests/real_process.rs	55a3d955c17446a8a1b1f23cc9bb7e6dbf082ae6	15057	rust-test	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-finding	scan hits: unbounded_read; B5 closed: the zombie-count assertion is unchanged and now runs in a process of its own; 68/68 repeats and stress runs green here
impl/crates/lcl-capabilities/tests/transport.rs	a66f4341e6afee68744b7dbc4abe6c958bafa7f4	14934	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-checker/Cargo.toml	d3a2c908cf3fb55e095aab3cf3ea68f620e37715	581	structured-config	structured JSON/TOML/XML parse + semantic review	reviewed-pass	toml parse ok
impl/crates/lcl-checker/examples/m4_report.rs	fda68a5ebcb096f08f9490b7518fcc695a01dee4	9211	rust-example	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-checker/src/contracts.rs	f30f79bc55358270f4ec4fc00627c5747429f56c	48423	rust-source	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-pass	
impl/crates/lcl-checker/src/declarations.rs	c1fcb4edf2898b99622e0e15ed77f99918808295	47449	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-checker/src/diagnostic.rs	5a5f27ef78de4dd372d07dac3bea8456cb0ffc84	11415	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-checker/src/expr.rs	1ac9bd6efbe3886f56206e72a496f7dd9f467eb7	104802	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-checker/src/lib.rs	1f7902976252983e8524d8c70472e4e5de26a649	24657	rust-source	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-pass	
impl/crates/lcl-checker/src/numeric.rs	105bb6afecbb64922668c96a175eb3302755f0e9	27006	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-checker/src/operation.rs	442fcd5be3806eb2399b21fb35bc33a58d48a086	29377	rust-source	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-finding	F27 FALLBACK half closed in FINAL-01: fallback() checks the operation identifier against the registry contract; reproduced here through the installed candidate
impl/crates/lcl-checker/src/pattern.rs	0788867d758f8d7e92489fb36d4c7dd5e5364820	37722	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-checker/src/schema.rs	5d54115c6a6d698cd5aceb90348cba1720d15ad5	7894	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-checker/src/ty.rs	b6bc7d2017f9a911afe533e58a4564a1f01b1290	10271	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-checker/src/types.rs	60ca4c926612bc946f3d820715c958bfae34130d	22197	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-checker/tests/common/mod.rs	d7ffae946fd7d0b1a434d8acb5173c79d3fbda17	4203	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-checker/tests/constructors_and_operations.rs	e2bdd63c63d68bff2e6325fea356c40d9b99d2d1	28398	rust-test	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-pass	
impl/crates/lcl-checker/tests/contracts_authority.rs	3de2fe708126d19612837da2c9509a71ccbd237c	11871	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-checker/tests/expressions.rs	8d959da2b5a7a02d26120a44fd9f0cde6c6553bd	13236	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-checker/tests/identifier_coverage.rs	26c56686e724f0937a2079be18ffb45837b91ff0	5627	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-checker/tests/object_constraints.rs	498f0429bfca76857001b46798ebac8874ce2141	6625	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-checker/tests/references_and_special_values.rs	77a8482f1a6e7f77e3d52f64f9ef42a769a90c0d	10279	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-checker/tests/robustness.rs	a4033f8c072955445b0dc052103f88f4909b5d38	7895	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-checker/tests/static_matrix.rs	189d1e33eb5ba282301ad7eed51c231c3aa1c038	9743	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-checker/tests/types_and_schemas.rs	0471b891ce03c624708cf64cae841d898dae533b	10666	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-cli/Cargo.toml	d4c48ed1ca7d14db937274ae3258ac80d65f74d9	809	structured-config	structured JSON/TOML/XML parse + semantic review	reviewed-pass	toml parse ok
impl/crates/lcl-cli/src/args.rs	75db1f281b24e7838804c8336760539460bb7dd8	14894	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-cli/src/exit.rs	2f1a8558ab74d8ae70dc683f7d1089df21fe465e	3076	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-cli/src/main.rs	6cb8f35b932a7cca511e52b68b29ace9b0f688a7	24492	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-cli/src/render.rs	ae2696ed4513d3f682d4432c40b6fe5541816d6f	7185	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-cli/src/syntax.rs	91b2f61519b6cf5aa3e8ec4a529da20d267fa8e0	7062	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-cli/tests/clean_environment.rs	27a2ff754546850bda67bb6f5266c3c70c3860e7	10868	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-cli/tests/commands_and_exit_codes.rs	91c4077d44a657af20471b189b069785c2020eb5	11117	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-cli/tests/common/mod.rs	bcd94d6fd838de85c0fbf70d48c523cdbe93dc7d	3333	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-cli/tests/lcl_integration.rs	a373ca7c266318fed1a3f8f6c2aa79fc7e14b68a	8365	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-cli/tests/localized_cli.rs	10ba1bb940b7dc7c8f63540af6fed917e8ce2c95	7279	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-cli/tests/machine_output.rs	fa2b003e2d1b5d1d7db456799d1ffc99a49e7f3b	13590	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-cli/tests/projects_and_capabilities.rs	8abecc69a6a831514ed1fa68e2c4948f97a1531c	19592	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-completion/Cargo.toml	0a3a1e792e5476f6233669d650e190b44a5d04cc	1200	structured-config	structured JSON/TOML/XML parse + semantic review	reviewed-pass	toml parse ok
impl/crates/lcl-completion/examples/m8_report.rs	506485f116e79a743569609e1f271e7544c427f5	8134	rust-example	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-completion/src/check.rs	8439d67d8e9edf7517e37a00f0e956acf847c094	30646	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-completion/src/complete.rs	df3d7557cf2401235686ace14c5dfbf9a130a3e0	5885	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-completion/src/contracts.rs	67bf0970e88c5b40c234c77d083dc75a9ed14dd4	13695	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-completion/src/diagnostic.rs	c36f48e39631b12eb007d7afa6d70d5d3e8d110a	13410	rust-source	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-pass	
impl/crates/lcl-completion/src/engine.rs	c95cde7e1bc311329bd4af25b77be70571daa7c8	8841	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-completion/src/evidence.rs	87fe879f3bd43f286e770438b2d83263e4291b34	12532	rust-source	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-pass	
impl/crates/lcl-completion/src/lib.rs	3270fc22bfff50edc67ac966cd453b5083fe14fa	3517	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-completion/src/observe.rs	ad52015dff1a3e9669a85c04dd5fd226f6ba0df4	7267	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-completion/src/outputs.rs	8bc6cbc43a6bd1fc53c25adf9c481a9e88131f92	7638	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-completion/src/success.rs	5d2c1c86e9c51eb175a6ee5ed000ca7defc01a5a	15223	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-completion/src/syntax.rs	c0524c29628081a46f96d02de878009786f97cbc	4500	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-completion/src/terminal.rs	2d8e795c4877ec88103607d09ff1865ba0edf197	14264	rust-source	source/content review (PRETEST diff read) + compile/clippy/test gate + static scan	reviewed-pass	
impl/crates/lcl-completion/src/test_root.rs	da4ff74460701c24b99559f7e0e3708547cfded2	6135	rust-source	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-completion/tests/common/mod.rs	c993a13655c1131d63d3a9d4f21e33893c874577	9334	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-completion/tests/completion_matrix.rs	86bdc8c38ea4ec215bd143c5c211fbd817b0e3a1	6397	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
impl/crates/lcl-completion/tests/contracts_authority.rs	0434a09b57ada3a6a8e65f35350a8e20281037c6	6038	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	
impl/crates/lcl-completion/tests/observation.rs	d1effcd15e644085420db9be8eae02f29b2d574a	4484	rust-test	source/content review (static scan) + compile/clippy -D warnings/test gate	reviewed-pass	scan hits: unbounded_read
